0,00	946,18
1,00	946,18
2,00	946,18
3,00	917,54
4,00	924,51
5,00	916,32
6,00	928,63
7,00	940,31
8,00	950,66
9,00	960,02
10,00	973,17
11,00	998,64
12,00	998,66
13,00	1032,93
14,00	1040,13
15,00	1053,12
16,00	1069,91
17,00	1098,86
18,00	1107,00
19,00	1128,26
20,00	1137,41
21,00	1150,16
22,00	1165,33
23,00	1233,91
24,00	1339,30
25,00	1360,37
26,00	1388,55
27,00	1404,51
28,00	1422,60
29,00	1436,41
30,00	1471,96
31,00	1496,35
32,00	1514,35
33,00	1502,58
34,00	1501,36
35,00	1502,53
36,00	1507,02
37,00	1512,45
38,00	1515,78
39,00	1549,79
40,00	1546,27
41,00	1603,20
42,00	1632,48
43,00	1716,15
44,00	1806,59
45,00	1926,87
46,00	2112,08
47,00	2335,11
48,00	2734,35
49,00	3752,07
50,00	13289,02
51,00	65535,00
52,00	16981,64
53,00	4104,95
54,00	2427,51
55,00	2012,44
56,00	1843,87
57,00	1730,40
58,00	1679,38
59,00	1653,54
60,00	1608,28
61,00	1589,27
62,00	1596,34
63,00	1592,85
64,00	1609,26
65,00	1654,01
66,00	1841,11
67,00	6099,83
68,00	6151,58
69,00	2114,11
70,00	1660,70
71,00	1550,89
72,00	1525,65
73,00	1509,67
74,00	1496,56
75,00	1482,45
76,00	1483,83
77,00	1478,17
78,00	1474,23
79,00	1462,27
80,00	1464,38
81,00	1476,06
82,00	1493,07
83,00	1592,08
84,00	1658,36
85,00	1524,27
86,00	1518,59
87,00	1504,08
88,00	1490,13
89,00	1493,57
90,00	1490,73
91,00	1496,47
92,00	1491,69
93,00	1498,29
94,00	1491,60
95,00	1487,81
96,00	1483,50
97,00	1515,94
98,00	1503,26
99,00	1501,24
100,00	1507,19
101,00	1501,06
102,00	1494,32
103,00	1502,41
104,00	1505,64
105,00	1511,12
106,00	1512,20
107,00	1511,28
108,00	1507,33
109,00	1506,56
110,00	1521,65
111,00	1528,98
112,00	1519,22
113,00	1526,85
114,00	1510,18
115,00	1517,51
116,00	1517,70
117,00	1515,54
118,00	1512,62
119,00	1512,69
120,00	1520,76
121,00	1523,48
122,00	1509,55
123,00	1514,19
124,00	1513,58
125,00	1511,61
126,00	1516,15
127,00	1525,73
128,00	1525,65
129,00	1538,74
130,00	1521,75
131,00	1521,84
132,00	1523,31
133,00	1528,11
134,00	1532,47
135,00	1543,93
136,00	1554,65
137,00	1555,57
138,00	1554,14
139,00	1557,18
140,00	1545,60
141,00	1550,84
142,00	1548,78
143,00	1539,51
144,00	1542,06
145,00	1516,97
146,00	1519,99
147,00	1540,31
148,00	1571,88
149,00	1571,34
150,00	1548,55
151,00	1553,13
152,00	1549,06
153,00	1552,24
154,00	1558,91
155,00	1566,73
156,00	1559,24
157,00	1558,21
158,00	1548,71
159,00	1559,90
160,00	1570,78
161,00	1568,42
162,00	1548,10
163,00	1559,38
164,00	1553,76
165,00	1557,32
166,00	1572,89
167,00	1576,33
168,00	1576,96
169,00	1564,98
170,00	1544,26
171,00	1550,65
172,00	1569,33
173,00	1580,07
174,00	1591,52
175,00	1584,05
176,00	1579,60
177,00	1583,23
178,00	1577,78
179,00	1565,56
180,00	1559,03
181,00	1565,96
182,00	1566,31
183,00	1573,52
184,00	1556,95
185,00	1536,89
186,00	1542,79
187,00	1548,94
188,00	1565,63
189,00	1567,22
190,00	1573,64
191,00	1586,32
192,00	1638,12
193,00	1683,90
194,00	1726,03
195,00	1744,82
196,00	1776,35
197,00	1808,25
198,00	1859,30
199,00	1836,36
200,00	1837,95
201,00	1864,07
202,00	1855,34
203,00	1851,15
204,00	1916,90
205,00	1992,54
206,00	2347,74
207,00	4484,02
208,00	2975,92
209,00	2767,57
210,00	3321,95
211,00	7772,36
212,00	8396,23
213,00	4968,28
214,00	5071,07
215,00	6523,05
216,00	13923,26
217,00	65535,00
218,00	65535,00
219,00	14715,81
220,00	5769,72
221,00	3696,53
222,00	2995,72
223,00	2622,59
224,00	2377,31
225,00	2270,53
226,00	2179,18
227,00	2062,08
228,00	1995,38
229,00	1938,17
230,00	1877,34
231,00	1811,95
232,00	1831,02
233,00	1850,12
234,00	1816,26
235,00	1805,93
236,00	1809,49
237,00	1770,83
238,00	1776,58
239,00	1759,92
240,00	1752,38
241,00	1744,75
242,00	1722,94
243,00	1727,10
244,00	1753,37
245,00	1749,64
246,00	1754,00
247,00	1758,51
248,00	1734,71
249,00	1743,14
250,00	1755,38
251,00	1753,39
252,00	1741,43
253,00	1734,31
254,00	1749,39
255,00	1740,33
256,00	1744,92
257,00	1736,72
258,00	1732,49
259,00	1728,02
260,00	1746,04
261,00	1755,14
262,00	1733,35
263,00	1737,40
264,00	1745,67
265,00	1738,34
266,00	1738,57
267,00	1737,05
268,00	1733,80
269,00	1719,08
270,00	1706,70
271,00	1713,53
272,00	1712,64
273,00	1725,93
274,00	1732,98
275,00	1739,98
276,00	1748,85
277,00	1743,56
278,00	1735,04
279,00	1750,46
280,00	1757,18
281,00	1759,12
282,00	1756,88
283,00	1756,22
284,00	1733,66
285,00	1750,91
286,00	1757,46
287,00	1768,65
288,00	1754,84
289,00	1740,16
290,00	1766,12
291,00	1765,19
292,00	1770,99
293,00	1772,98
294,00	1784,17
295,00	1776,47
296,00	1785,17
297,00	1777,78
298,00	1799,66
299,00	1779,23
300,00	1787,49
301,00	1782,65
302,00	1774,92
303,00	1773,59
304,00	1763,94
305,00	1768,49
306,00	1771,95
307,00	1751,96
308,00	1753,69
309,00	1732,35
310,00	1719,83
311,00	1736,91
312,00	1750,44
313,00	1753,44
314,00	1758,16
315,00	1779,77
316,00	1776,28
317,00	1766,29
318,00	1767,46
319,00	1762,14
320,00	1762,05
321,00	1759,29
322,00	1758,21
323,00	1775,79
324,00	1769,63
325,00	1771,90
326,00	1787,16
327,00	1798,56
328,00	1800,97
329,00	1801,07
330,00	1782,36
331,00	1771,86
332,00	1787,02
333,00	1798,47
334,00	1791,02
335,00	1803,01
336,00	1802,40
337,00	1789,53
338,00	1793,76
339,00	1778,01
340,00	1783,39
341,00	1784,73
342,00	1788,01
343,00	1807,60
344,00	1808,60
345,00	1791,61
346,00	1795,99
347,00	1793,93
348,00	1791,63
349,00	1812,14
350,00	1807,13
351,00	1821,90
352,00	1825,36
353,00	1827,86
354,00	1825,29
355,00	1833,29
356,00	1829,08
357,00	1834,25
358,00	1837,70
359,00	1843,31
360,00	1841,93
361,00	1849,51
362,00	1862,43
363,00	1856,63
364,00	1857,03
365,00	1864,61
366,00	1865,99
367,00	1853,38
368,00	1858,03
369,00	1868,10
370,00	1852,84
371,00	1852,02
372,00	1864,21
373,00	1862,11
374,00	1858,55
375,00	1843,59
376,00	1847,01
377,00	1899,84
378,00	1879,87
379,00	1874,30
380,00	1873,08
381,00	1895,93
382,00	1901,17
383,00	1889,77
384,00	1873,88
385,00	1867,91
386,00	1856,42
387,00	1850,03
388,00	1868,10
389,00	1885,11
390,00	1885,44
391,00	1885,21
392,00	1888,86
393,00	1881,79
394,00	1870,21
395,00	1889,89
396,00	1891,69
397,00	1901,52
398,00	1901,03
399,00	1895,81
400,00	1901,90
401,00	1893,80
402,00	1902,39
403,00	1896,84
404,00	1878,68
405,00	1883,48
406,00	1874,98
407,00	1880,08
408,00	1892,11
409,00	1891,60
410,00	1902,95
411,00	1908,73
412,00	1921,67
413,00	1917,76
414,00	1946,58
415,00	1957,04
416,00	1961,77
417,00	1954,70
418,00	1951,35
419,00	1943,07
420,00	1925,98
421,00	1925,91
422,00	1944,17
423,00	1939,81
424,00	1946,44
425,00	1942,74
426,00	1955,45
427,00	1963,15
428,00	1971,46
429,00	1980,28
430,00	1978,81
431,00	1973,00
432,00	1979,18
433,00	1969,49
434,00	1982,06
435,00	1977,00
436,00	1973,24
437,00	1983,09
438,00	1979,88
439,00	1976,82
440,00	1972,51
441,00	1970,03
442,00	1980,51
443,00	1999,73
444,00	2004,06
445,00	2010,40
446,00	2034,67
447,00	2025,87
448,00	2043,69
449,00	2042,63
450,00	2040,97
451,00	2027,02
452,00	2019,48
453,00	2015,29
454,00	2007,22
455,00	2028,89
456,00	2035,12
457,00	2059,79
