0,00	899,12
1,00	899,12
2,00	899,12
3,00	865,41
4,00	875,48
5,00	869,98
6,00	877,00
7,00	882,85
8,00	901,34
9,00	913,04
10,00	933,17
11,00	941,83
12,00	941,25
13,00	977,17
14,00	977,06
15,00	1005,26
16,00	1026,56
17,00	1043,88
18,00	1057,81
19,00	1079,92
20,00	1089,05
21,00	1114,80
22,00	1130,13
23,00	1685,42
24,00	3142,99
25,00	3290,79
26,00	3309,05
27,00	3414,72
28,00	3365,69
29,00	3425,26
30,00	3422,10
31,00	3494,30
32,00	3516,42
33,00	3519,93
34,00	3516,30
35,00	3609,57
36,00	3616,24
37,00	3660,71
38,00	3629,94
39,00	3645,38
40,00	3663,64
41,00	3706,71
42,00	3706,36
43,00	3777,51
44,00	3775,87
45,00	3785,11
46,00	3830,75
47,00	3850,65
48,00	3891,37
49,00	3856,15
50,00	3873,82
51,00	3908,23
52,00	3922,04
53,00	3904,13
54,00	3964,98
55,00	4021,16
56,00	3994,01
57,00	4016,83
58,00	4071,01
59,00	4122,50
60,00	4080,84
61,00	4088,68
62,00	4202,43
63,00	4166,62
64,00	4161,94
65,00	4203,49
66,00	4229,82
67,00	4280,14
68,00	4256,26
69,00	4294,53
70,00	4355,97
71,00	4409,45
72,00	4397,87
73,00	4377,50
74,00	4502,14
75,00	4448,66
76,00	4511,15
77,00	4504,48
78,00	4572,82
79,00	4579,14
80,00	4596,81
81,00	4672,65
82,00	4659,30
83,00	4689,61
84,00	4797,04
85,00	4768,61
86,00	4860,94
87,00	4847,95
88,00	4897,81
89,00	4904,59
90,00	4909,27
91,00	5009,10
92,00	5015,42
93,00	5103,77
94,00	5055,91
95,00	5100,03
96,00	5078,03
97,00	5153,39
98,00	5198,91
99,00	5213,78
100,00	5273,93
101,00	5326,01
102,00	5369,89
103,00	5440,93
104,00	5500,73
105,00	5456,61
106,00	5548,47
107,00	5554,79
108,00	5623,49
109,00	5584,28
110,00	5679,78
111,00	5793,53
112,00	5721,21
113,00	5815,76
114,00	5811,08
115,00	5941,68
116,00	5929,51
117,00	6048,41
118,00	6120,03
119,00	6025,01
120,00	6124,83
121,00	6172,69
122,00	6076,62
123,00	6194,58
124,00	6273,45
125,00	6357,95
126,00	6378,08
127,00	6473,92
128,00	6364,97
129,00	6540,39
130,00	6466,90
131,00	6496,16
132,00	6561,46
133,00	6576,09
134,00	6584,63
135,00	6663,39
136,00	6714,76
137,00	6834,25
138,00	6803,82
139,00	6903,53
140,00	6919,56
141,00	6970,00
142,00	6906,45
143,00	6906,22
144,00	6929,86
145,00	6871,93
146,00	7115,23
147,00	7118,27
148,00	7043,02
149,00	7264,79
150,00	7257,77
151,00	7355,84
152,00	7166,60
153,00	7136,06
154,00	7303,99
155,00	7406,86
156,00	7245,71
157,00	7426,99
158,00	7400,31
159,00	7511,13
160,00	7478,48
161,00	7521,43
162,00	7403,58
163,00	7500,71
164,00	7715,69
165,00	7544,37
166,00	7610,13
167,00	7661,39
168,00	7685,15
169,00	7741,20
170,00	7704,93
171,00	7746,47
172,00	7727,40
173,00	7826,63
174,00	7892,17
175,00	7924,94
176,00	8025,58
177,00	7983,80
178,00	8023,71
179,00	8018,68
180,00	8014,93
181,00	8083,86
182,00	8198,19
183,00	8149,51
184,00	8121,78
185,00	8161,57
186,00	8235,64
187,00	8299,89
188,00	8275,43
189,00	8313,00
190,00	8444,77
191,00	8341,08
192,00	8456,24
193,00	8582,98
194,00	8559,46
195,00	8559,22
196,00	8699,65
197,00	8705,15
198,00	8773,97
199,00	8754,42
200,00	8836,93
201,00	8981,22
202,00	8924,81
203,00	8795,15
204,00	8991,52
205,00	9053,43
206,00	9038,91
207,00	9181,57
208,00	9166,36
209,00	9251,90
210,00	9352,08
211,00	9311,94
212,00	9414,69
213,00	9430,37
214,00	9437,39
215,00	9585,78
216,00	9599,82
217,00	9693,09
218,00	9675,31
219,00	9766,47
220,00	9858,69
221,00	9870,27
222,00	9905,97
223,00	9983,09
224,00	10141,89
225,00	10116,38
226,00	10207,19
227,00	10121,41
228,00	10366,82
229,00	10287,47
230,00	10292,74
231,00	10321,41
232,00	10548,21
233,00	10629,43
234,00	10558,39
235,00	10689,46
236,00	10819,24
237,00	10903,74
238,00	10832,23
239,00	10874,83
240,00	11149,38
241,00	10962,72
242,00	11239,84
243,00	11178,05
244,00	11299,76
245,00	11242,06
246,00	11382,61
247,00	11454,70
248,00	11373,83
249,00	11628,37
250,00	11459,61
251,00	11674,12
252,00	11572,43
253,00	11646,04
254,00	12026,84
255,00	11762,36
256,00	12158,73
257,00	11913,09
258,00	12105,84
259,00	12050,01
260,00	12326,08
261,00	12085,59
262,00	12171,49
263,00	12486,99
264,00	12407,41
265,00	12356,16
266,00	12510,87
267,00	12450,13
268,00	12706,77
269,00	12652,94
270,00	12491,56
271,00	12795,59
272,00	12928,89
273,00	12957,67
274,00	12999,10
275,00	12835,26
276,00	12987,05
277,00	12944,68
278,00	12708,87
279,00	13147,26
280,00	13338,01
281,00	13141,41
282,00	13256,56
283,00	13420,16
284,00	13290,15
285,00	13667,91
286,00	13390,67
287,00	13590,20
288,00	13736,72
289,00	13485,11
290,00	13523,62
291,00	13578,38
292,00	13567,97
293,00	13220,40
294,00	13295,18
295,00	13412,67
296,00	13688,16
297,00	13498,57
298,00	13868,26
299,00	13766,45
300,00	13980,60
301,00	13902,43
302,00	13880,20
303,00	14157,32
304,00	13833,97
305,00	14050,59
306,00	14243,45
307,00	14221,56
308,00	14285,69
309,00	14125,95
310,00	14006,70
311,00	14089,32
312,00	14409,74
313,00	14229,40
314,00	14345,14
315,00	14505,00
316,00	14503,25
317,00	14475,28
318,00	14548,54
319,00	14513,08
320,00	14598,16
321,00	14821,09
322,00	14483,35
323,00	14819,92
324,00	14682,65
325,00	14662,87
326,00	14718,34
327,00	14838,76
328,00	14971,94
329,00	15124,89
330,00	15074,81
331,00	14948,88
332,00	14903,95
333,00	15066,73
334,00	15194,76
335,00	15351,46
336,00	15262,52
337,00	15360,94
338,00	15503,24
339,00	15445,55
340,00	15436,18
341,00	15672,93
342,00	15650,46
343,00	15653,03
344,00	15657,83
345,00	16011,72
346,00	15655,26
347,00	16025,30
348,00	15899,73
349,00	16110,96
350,00	16140,57
351,00	16446,24
352,00	16361,63
353,00	16426,23
354,00	16438,75
355,00	16571,46
356,00	16746,77
357,00	16697,03
358,00	16928,16
359,00	16820,85
360,00	17012,53
361,00	17205,40
362,00	17312,59
363,00	17074,79
364,00	17514,81
365,00	17608,08
366,00	17658,29
367,00	17551,33
368,00	17975,43
369,00	17948,98
370,00	17956,00
371,00	18312,70
372,00	18235,35
373,00	18539,03
374,00	18574,96
375,00	18651,50
376,00	18829,84
377,00	18803,63
378,00	19090,46
379,00	19187,48
380,00	19124,17
381,00	19561,26
382,00	19503,68
383,00	19591,10
384,00	19426,56
385,00	19810,65
386,00	19889,29
387,00	19905,91
388,00	19987,59
389,00	20034,63
390,00	19978,46
391,00	20165,70
392,00	20210,88
393,00	20397,53
394,00	20083,55
395,00	20453,94
396,00	20496,42
397,00	20432,88
398,00	20285,54
399,00	20594,96
400,00	20636,74
401,00	20705,43
402,00	20974,83
403,00	21091,62
404,00	21184,31
405,00	21306,83
406,00	21269,85
407,00	21275,82
408,00	21560,78
409,00	21375,06
410,00	21775,29
411,00	21796,36
412,00	21954,22
413,00	21953,76
414,00	22103,08
415,00	22293,13
416,00	22456,15
417,00	22557,97
418,00	22666,57
419,00	22766,98
420,00	22909,40
421,00	22967,91
422,00	23338,42
423,00	23317,47
424,00	23307,64
425,00	23634,61
426,00	23862,35
427,00	23843,15
428,00	24053,92
429,00	24199,50
430,00	24376,56
431,00	24499,09
432,00	24388,62
433,00	24737,12
434,00	24763,80
435,00	24901,54
436,00	24970,47
437,00	25340,51
438,00	25336,30
439,00	25509,73
440,00	25617,98
441,00	26009,44
442,00	25861,87
443,00	26240,92
444,00	26123,77
445,00	26395,39
446,00	26557,24
447,00	26593,17
448,00	26861,04
449,00	27028,27
450,00	27032,95
451,00	27065,84
452,00	27327,28
453,00	27657,53
454,00	27560,39
455,00	27753,60
456,00	28012,35
457,00	28183,44
458,00	28321,30
459,00	28196,32
460,00	28612,11
461,00	28702,34
462,00	29001,46
463,00	29041,95
464,00	29189,41
465,00	29394,44
466,00	29284,78
467,00	29535,81
468,00	29782,38
469,00	29914,74
470,00	30112,51
471,00	30241,83
472,00	30213,86
473,00	30569,27
474,00	30504,79
475,00	30903,03
476,00	30994,78
477,00	31058,56
478,00	31141,06
479,00	31469,32
480,00	31492,84
481,00	31837,14
482,00	31627,89
483,00	31975,11
484,00	32045,68
485,00	32316,13
486,00	32421,57
487,00	32572,18
488,00	32709,45
489,00	32896,58
490,00	32780,49
491,00	33006,23
492,00	33140,82
493,00	33477,03
494,00	33590,43
495,00	33506,29
496,00	33635,72
497,00	34050,82
498,00	34257,95
499,00	34190,90
500,00	34474,57
501,00	34435,25
502,00	35023,31
503,00	34947,59
504,00	35041,56
505,00	35033,26
506,00	35279,83
507,00	35559,88
508,00	35575,21
509,00	35866,37
510,00	35710,96
511,00	36081,46
512,00	36292,93
513,00	36224,12
514,00	36523,12
515,00	36730,38
516,00	36908,26
517,00	36727,57
518,00	37262,85
519,00	37226,10
520,00	37386,20
521,00	37357,76
522,00	37915,51
523,00	38081,57
524,00	37880,63
525,00	38157,75
526,00	38629,72
527,00	38519,48
528,00	38418,02
529,00	39082,03
530,00	39073,96
531,00	39495,96
532,00	39714,91
533,00	39875,59
534,00	39727,08
535,00	39620,00
536,00	40047,97
537,00	40250,54
538,00	40336,21
539,00	40575,76
540,00	40680,15
541,00	41126,26
542,00	41072,54
543,00	41453,81
544,00	41461,07
545,00	41362,06
546,00	41808,76
547,00	42046,55
548,00	42069,02
549,00	42764,40
550,00	42572,82
551,00	42563,93
552,00	42835,31
553,00	42503,31
554,00	43192,25
555,00	43748,24
556,00	43608,04
557,00	43888,09
558,00	43754,09
559,00	44151,87
560,00	44418,34
561,00	44616,58
