Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
96.101,0.0605,-0.0171
96.2,0.0605,-0.01635
96.301,0.0605,-0.0171
96.401,0.0605,-0.0171
96.501,0.06,-0.01725
96.602,0.06,-0.01725
96.7,0.06,-0.0171
96.8,0.06,-0.01665
96.9,0.0595,-0.0171
97,0.0595,-0.01725
97.1,0.0595,-0.0171
97.2,0.0595,-0.0171
97.3,0.0595,-0.0171
97.401,0.059,-0.0171
97.499,0.0595,-0.01665
97.599,0.059,-0.0168
97.701,0.059,-0.01725
97.8,0.059,-0.01725
97.9,0.059,-0.0168
98,0.0585,-0.01725
98.101,0.0585,-0.01725
98.201,0.058,-0.01695
98.3,0.0585,-0.0171
98.401,0.058,-0.01695
98.501,0.0585,-0.01725
98.601,0.058,-0.0171
98.7,0.058,-0.01695
98.8,0.058,-0.01695
98.9,0.058,-0.01695
99.001,0.0575,-0.01725
99.1,0.058,-0.0171
99.2,0.058,-0.01695
99.299,0.058,-0.01695
99.401,0.0575,-0.01725
99.499,0.0575,-0.0171
99.6,0.0575,-0.0171
99.7,0.0575,-0.01725
99.801,0.056,-0.01665
99.9,0.057,-0.0171
100,0.057,-0.015
100.1,0.057,-0.0171
100.201,0.0555,-0.0165
100.3,0.0565,-0.0171
100.4,0.0565,-0.0171
100.5,0.0565,-0.01725
100.6,0.0565,-0.0171
100.699,0.0565,-0.01725
100.801,0.056,-0.0171
100.9,0.056,-0.0171
101.001,0.056,-0.0171
101.1,0.0555,-0.0171
101.201,0.0555,-0.01695
101.3,0.056,-0.01725
101.401,0.0555,-0.01695
101.5,0.0555,-0.0168
101.599,0.0555,-0.01725
101.7,0.055,-0.01695
101.8,0.055,-0.01695
101.9,0.055,-0.01695
102,0.055,-0.01695
102.101,0.053,-0.01545
102.2,0.0545,-0.0168
102.301,0.0545,-0.0168
102.4,0.0545,-0.0168
102.5,0.054,-0.0168
102.601,0.054,-0.0168
102.7,0.054,-0.01665
102.801,0.054,-0.01665
102.9,0.0535,-0.0165
103,0.0545,-0.0171
103.101,0.053,-0.0165
103.2,0.053,-0.0165
103.301,0.053,-0.01635
103.4,0.054,-0.0171
103.499,0.0535,-0.0171
103.601,0.0525,-0.0162
103.7,0.0525,-0.0162
103.801,0.051,-0.0147
103.901,0.051,-0.0147
104.001,0.051,-0.01455
104.1,0.053,-0.01695
104.199,0.053,-0.01695
104.301,0.0515,-0.0159
104.4,0.053,-0.01695
104.499,0.053,-0.01695
104.601,0.051,-0.01575
104.7,0.051,-0.01575
104.801,0.051,-0.0156
104.9,0.0525,-0.01695
105,0.0505,-0.0156
105.101,0.05,-0.01365
105.2,0.0505,-0.0156
105.301,0.0495,-0.01365
105.401,0.05,-0.01545
105.5,0.0515,-0.0168
105.6,0.0515,-0.0168
105.7,0.05,-0.0153
105.8,0.0495,-0.01515
105.901,0.049,-0.01335
105.999,0.051,-0.01665
106.1,0.0495,-0.01515
106.201,0.049,-0.0132
106.299,0.051,-0.0165
106.399,0.0505,-0.0165
106.501,0.049,-0.015
106.6,0.049,-0.015
106.701,0.049,-0.01485
106.8,0.0485,-0.01485
106.9,0.0485,-0.01485
107.001,0.0485,-0.0129
107.099,0.05,-0.0162
107.2,0.0485,-0.01485
107.3,0.048,-0.01485
107.401,0.048,-0.0147
107.5,0.048,-0.0147
107.601,0.048,-0.01275
107.701,0.048,-0.01275
107.8,0.048,-0.0147
107.9,0.0475,-0.01455
108,0.0475,-0.01455
108.1,0.0475,-0.0144
108.2,0.0485,-0.01575
108.3,0.048,-0.0159
108.4,0.0475,-0.01425
108.5,0.047,-0.0141
108.599,0.048,-0.01575
108.7,0.047,-0.01395
108.799,0.048,-0.01575
108.899,0.0475,-0.01575
109.001,0.047,-0.01215
109.101,0.047,-0.0138
109.2,0.047,-0.01545
109.301,0.0465,-0.01365
109.4,0.0465,-0.0135
109.5,0.0465,-0.0135
109.601,0.0465,-0.0135
109.701,0.046,-0.01335
109.799,0.048,-0.0168
109.901,0.046,-0.01335
110,0.0465,-0.0153
110.1,0.0465,-0.015
110.199,0.046,-0.01515
110.3,0.0455,-0.01335
110.4,0.046,-0.0132
110.501,0.0455,-0.0132
110.6,0.046,-0.015
110.7,0.0455,-0.0132
110.8,0.0455,-0.015
110.9,0.0455,-0.01305
111,0.0455,-0.0132
111.1,0.0455,-0.01485
111.199,0.0455,-0.015
111.3,0.045,-0.01305
111.401,0.045,-0.0132
111.5,0.045,-0.01305
111.6,0.045,-0.01305
111.701,0.045,-0.0132
111.8,0.045,-0.01485
111.899,0.046,-0.0162
112.001,0.0445,-0.01305
112.101,0.0445,-0.01305
112.2,0.0445,-0.01305
112.3,0.0445,-0.01305
112.401,0.0445,-0.0129
112.5,0.0445,-0.01485
112.6,0.044,-0.0129
112.701,0.044,-0.0129
112.8,0.044,-0.0147
112.901,0.044,-0.01275
113.001,0.044,-0.0108
113.099,0.044,-0.01455
113.2,0.044,-0.01455
113.301,0.0435,-0.01275
113.399,0.045,-0.01605
113.5,0.0435,-0.01455
113.6,0.0435,-0.0126
113.701,0.0435,-0.01065
113.8,0.0435,-0.01245
113.9,0.0435,-0.01245
114.001,0.043,-0.0126
114.101,0.043,-0.01245
114.2,0.043,-0.01245
114.3,0.043,-0.01425
114.401,0.043,-0.01245
114.5,0.043,-0.0123
114.6,0.0425,-0.0141
114.7,0.0425,-0.01395
114.8,0.0425,-0.01395
114.901,0.0425,-0.01215
115,0.0425,-0.012
115.099,0.0425,-0.01365
115.2,0.0425,-0.01185
115.299,0.042,-0.0135
115.4,0.0425,-0.0117
115.5,0.0425,-0.0117
115.601,0.0425,-0.00945
115.7,0.0425,-0.0117
115.801,0.042,-0.01155
115.901,0.042,-0.0114
116,0.0415,-0.01305
116.1,0.042,-0.0114
116.201,0.0425,-0.00885
116.301,0.042,-0.00885
116.401,0.042,-0.0111
116.5,0.0415,-0.0111
116.601,0.0415,-0.0111
116.7,0.0415,-0.0111
116.8,0.0415,-0.01095
116.9,0.0415,-0.01095
117.001,0.042,-0.00825
117.101,0.0415,-0.00825
117.201,0.0415,-0.00825
117.301,0.041,-0.01065
117.4,0.041,-0.01065
117.501,0.0415,-0.0081
117.6,0.041,-0.01035
117.701,0.041,-0.0102
117.801,0.041,-0.0102
117.901,0.041,-0.0078
118,0.041,-0.01005
118.1,0.041,-0.01005
118.201,0.0405,-0.0099
118.3,0.0405,-0.01215
118.401,0.041,-0.00975
118.499,0.04,-0.0135
118.6,0.0405,-0.0057
118.701,0.0405,-0.0096
118.8,0.04,-0.0117
118.9,0.0405,-0.00945
119.001,0.0405,-0.0093
119.099,0.04,-0.01155
119.199,0.04,-0.01155
119.301,0.0405,-0.00705
119.4,0.04,-0.00915
119.5,0.04,-0.00885
119.6,0.0395,-0.0114
119.7,0.0395,-0.01125
119.801,0.04,-0.00885
119.899,0.0395,-0.0111
120.001,0.04,-0.00675
120.101,0.0395,-0.0087
120.201,0.0395,-0.0087
120.3,0.039,-0.0111
120.4,0.039,-0.01095
120.5,0.039,-0.01095
120.6,0.0395,-0.00855
120.701,0.0395,-0.00855
120.801,0.039,-0.0084
120.9,0.039,-0.01095
120.999,0.0385,-0.01065
121.1,0.039,-0.00825
121.2,0.039,-0.00825
121.301,0.039,-0.00825
121.402,0.0395,-0.0048
121.501,0.039,-0.0063
121.6,0.0385,-0.0081
121.701,0.0385,-0.0081
121.8,0.0385,-0.0063
121.901,0.0385,-0.0063
122.001,0.0385,-0.00615
122.1,0.0385,-0.00795
122.201,0.0385,-0.00795
122.3,0.0385,-0.00795
122.4,0.038,-0.00795
122.501,0.0385,-0.00615
122.601,0.038,-0.00615
122.7,0.038,-0.00795
122.8,0.038,-0.00615
122.901,0.038,-0.00615
123,0.038,-0.0078
123.099,0.0375,-0.0102
123.2,0.038,-0.00765
123.3,0.0375,-0.01005
123.401,0.0375,-0.0078
123.5,0.0375,-0.01005
123.6,0.0375,-0.00765
123.7,0.0375,-0.00765
123.8,0.0375,-0.00765
123.901,0.0375,-0.006
123.999,0.037,-0.0099
124.101,0.0375,-0.006
124.201,0.0375,-0.006
124.3,0.037,-0.00765
124.4,0.037,-0.00975
124.5,0.037,-0.00765
124.601,0.037,-0.006
124.702,0.037,-0.00585
124.8,0.037,-0.0075
124.9,0.0365,-0.0096
125,0.0365,-0.0075
125.1,0.037,-0.0075
125.201,0.0365,-0.0075
125.3,0.0365,-0.00735
125.4,0.0365,-0.00945
125.499,0.036,-0.01185
125.6,0.0365,-0.00945
125.7,0.0365,-0.00945
125.8,0.036,-0.00735
125.9,0.036,-0.00735
126,0.036,-0.00735
126.101,0.0365,-0.0057
126.2,0.036,-0.00735
126.301,0.036,-0.0057
126.4,0.036,-0.00735
126.499,0.036,-0.00945
126.602,0.036,-0.0057
126.7,0.036,-0.00735
126.799,0.0355,-0.00945
126.901,0.0355,-0.00735
127.001,0.0355,-0.00735
127.101,0.036,-0.0057
127.2,0.0355,-0.0093
127.299,0.0355,-0.0093
127.4,0.0355,-0.00735
127.5,0.0355,-0.00735
127.601,0.0355,-0.0057
127.699,0.035,-0.00555
127.8,0.035,-0.0072
127.9,0.035,-0.0072
128.001,0.035,-0.0072
128.1,0.035,-0.00945
128.201,0.035,-0.0072
128.3,0.035,-0.0072
128.401,0.035,-0.0072
128.5,0.035,-0.00735
128.601,0.035,-0.0057
128.701,0.0345,-0.0072
128.8,0.0345,-0.00735
128.901,0.0345,-0.0072
129.001,0.0345,-0.0072
129.1,0.0345,-0.0072
129.201,0.0345,-0.00735
129.3,0.034,-0.0072
129.4,0.034,-0.00735
129.501,0.034,-0.0072
129.6,0.034,-0.0072
129.7,0.034,-0.0072
129.801,0.034,-0.0057
129.899,0.034,-0.00945
130,0.034,-0.0093
130.099,0.034,-0.0093
130.201,0.0335,-0.0072
130.301,0.034,-0.0072
130.4,0.0335,-0.00735
130.501,0.034,-0.0057
130.6,0.0335,-0.0072
130.699,0.0335,-0.0093
130.801,0.0335,-0.0072
130.9,0.0335,-0.00705
131.001,0.0335,-0.00555
131.1,0.033,-0.0069
131.201,0.0335,-0.0054
131.301,0.0335,-0.00555
131.401,0.033,-0.00705
131.499,0.033,-0.00915
131.599,0.033,-0.00915
131.701,0.033,-0.00555
131.801,0.0325,-0.00705
131.899,0.0325,-0.01155
132,0.0325,-0.00705
132.099,0.0325,-0.00915
132.2,0.0325,-0.0069
132.3,0.0325,-0.00915
132.401,0.033,-0.0054
132.501,0.033,-0.00525
132.601,0.0325,-0.0069
132.7,0.0325,-0.00675
132.8,0.0325,-0.00675
132.901,0.032,-0.00675
133,0.032,-0.0087
133.101,0.032,-0.0066
133.2,0.032,-0.0087
133.3,0.032,-0.00885
133.4,0.032,-0.00675
133.501,0.0325,-0.00525
133.599,0.032,-0.00675
133.7,0.032,-0.00885
133.799,0.0315,-0.0111
133.901,0.032,-0.0066
134.001,0.0315,-0.0066
134.1,0.0315,-0.00855
134.2,0.0315,-0.0066
134.301,0.0315,-0.0066
134.4,0.0315,-0.00675
134.5,0.0315,-0.00855
134.6,0.031,-0.00855
134.701,0.031,-0.0066
134.8,0.031,-0.0084
134.899,0.031,-0.0084
135.001,0.031,-0.0066
135.1,0.031,-0.0066
135.201,0.0315,-0.0051
135.3,0.031,-0.00645
135.4,0.031,-0.00645
135.501,0.0315,-0.00495
135.6,0.031,-0.0066
135.7,0.031,-0.00825
135.8,0.0305,-0.00645
135.9,0.031,-0.00645
136.001,0.031,-0.00495
136.1,0.0305,-0.00645
136.201,0.0305,-0.00645
136.3,0.0305,-0.00825
136.401,0.0305,-0.00645
136.5,0.0305,-0.00645
136.601,0.0305,-0.00645
136.701,0.0305,-0.00645
136.8,0.03,-0.00825
136.9,0.03,-0.00645
137,0.03,-0.00645
137.101,0.0305,-0.0048
137.2,0.03,-0.00645
137.3,0.03,-0.00645
137.4,0.0305,-0.0039
137.5,0.03,-0.00645
137.601,0.0305,-0.00495
137.7,0.03,-0.0063
137.801,0.03,-0.0063
137.901,0.03,-0.00495
138,0.0295,-0.0063
138.1,0.0295,-0.00615
138.201,0.03,-0.0048
138.3,0.0295,-0.0063
138.401,0.0295,-0.0063
138.5,0.0295,-0.0063
138.601,0.0295,-0.00645
138.701,0.0295,-0.0063
138.801,0.0295,-0.0063
138.9,0.0295,-0.00615
139,0.029,-0.00795
139.1,0.029,-0.0063
139.2,0.029,-0.0063
139.301,0.0295,-0.00495
139.4,0.029,-0.0063
139.501,0.0295,-0.0048
139.6,0.029,-0.0063
139.7,0.0285,-0.0081
139.8,0.029,-0.00615
139.901,0.029,-0.0048
140.001,0.0285,-0.00615
140.1,0.029,-0.00615
140.201,0.029,-0.0048
140.3,0.0285,-0.00615
140.4,0.0285,-0.00615
140.501,0.0285,-0.00615
140.6,0.0285,-0.00615
140.7,0.0285,-0.00615
140.801,0.0285,-0.0048
140.901,0.029,-0.0039
141.001,0.0285,-0.00465
141.1,0.028,-0.00765
141.2,0.0285,-0.00615
141.301,0.028,-0.006
141.4,0.028,-0.00765
141.5,0.028,-0.00765
141.6,0.028,-0.006
141.701,0.028,-0.00615
141.801,0.028,-0.00615
141.9,0.028,-0.00615
142.001,0.0285,-0.0048
142.101,0.028,-0.006
142.2,0.028,-0.006
142.301,0.0275,-0.00615
142.401,0.028,-0.00615
142.5,0.0275,-0.0075
142.601,0.0275,-0.006
142.7,0.0275,-0.00615
142.8,0.0275,-0.006
142.9,0.0275,-0.006
143.001,0.0275,-0.006
143.1,0.027,-0.0075
143.2,0.027,-0.0075
143.3,0.027,-0.006
143.4,0.027,-0.0075
143.5,0.0275,-0.00615
143.6,0.027,-0.00615
143.7,0.027,-0.00615
143.8,0.027,-0.00615
143.901,0.027,-0.00615
144.001,0.0275,-0.00495
144.101,0.0275,-0.00495
144.201,0.0275,-0.00495
144.3,0.027,-0.0063
144.4,0.0265,-0.00765
144.499,0.0265,-0.0096
144.599,0.0265,-0.00765
144.7,0.0265,-0.00765
144.8,0.0265,-0.0063
144.901,0.0265,-0.0063
145,0.0265,-0.0063
145.101,0.027,-0.00525
145.201,0.0265,-0.0063
145.3,0.0265,-0.0063
145.401,0.0265,-0.00645
145.5,0.0265,-0.00645
145.601,0.026,-0.00645
145.7,0.026,-0.0078
145.799,0.026,-0.0078
145.901,0.0265,-0.00645
146.001,0.026,-0.00645
146.101,0.0265,-0.0054
146.2,0.026,-0.00645
146.301,0.0265,-0.00525
146.4,0.026,-0.0066
146.501,0.026,-0.0066
146.6,0.026,-0.0066
146.7,0.026,-0.0066
146.801,0.026,-0.0054
146.9,0.0255,-0.00675
147.001,0.0255,-0.0066
147.1,0.025,-0.0081
147.199,0.025,-0.0081
147.3,0.0255,-0.0066
147.4,0.0255,-0.00675
147.501,0.0255,-0.00675
147.6,0.0255,-0.00675
147.7,0.025,-0.0081
147.799,0.025,-0.0081
147.901,0.0255,-0.00675
148.001,0.0255,-0.00675
148.1,0.025,-0.00675
148.201,0.0255,-0.0057
148.3,0.025,-0.0069
148.401,0.0255,-0.0057
148.5,0.025,-0.0069
148.6,0.025,-0.0069
148.701,0.025,-0.00705
148.799,0.0245,-0.0084
148.901,0.025,-0.00705
149,0.025,-0.0072
149.1,0.0245,-0.00825
149.201,0.025,-0.00705
149.3,0.0245,-0.0072
149.399,0.024,-0.00855
149.501,0.025,-0.006
149.601,0.0245,-0.0072
149.7,0.024,-0.00855
149.8,0.0245,-0.0072
149.899,0.024,-0.0087
150.001,0.025,-0.0063
150.101,0.0245,-0.0075
150.199,0.024,-0.01065
150.3,0.0245,-0.00765
150.4,0.024,-0.00885
150.5,0.024,-0.00885
150.6,0.024,-0.00765
150.701,0.024,-0.00765
150.8,0.024,-0.00765
150.901,0.024,-0.0078
151,0.024,-0.0078
151.1,0.024,-0.00795
151.201,0.024,-0.00795
151.3,0.0235,-0.00915
151.4,0.0235,-0.00795
151.5,0.0235,-0.0093
151.6,0.0235,-0.00795
151.7,0.0235,-0.00945
151.8,0.0235,-0.0081
151.901,0.0235,-0.0081
152,0.023,-0.0096
152.1,0.023,-0.0096
152.2,0.0235,-0.00825
152.3,0.0235,-0.0084
152.4,0.0235,-0.0084
152.501,0.023,-0.0084
152.6,0.023,-0.00855
152.701,0.0235,-0.0075
152.8,0.023,-0.01005
152.9,0.023,-0.01005
153.001,0.023,-0.0087
153.1,0.023,-0.0087
153.201,0.023,-0.00705
153.3,0.023,-0.00885
153.4,0.023,-0.00885
153.501,0.023,-0.00765
153.6,0.0225,-0.00885
153.701,0.0225,-0.009
153.801,0.0225,-0.009
153.9,0.0225,-0.009
154,0.0225,-0.009
154.1,0.0225,-0.00915
154.201,0.0225,-0.00915
154.301,0.0225,-0.00915
154.401,0.0225,-0.0093
154.5,0.022,-0.01065
154.6,0.022,-0.0108
154.7,0.0225,-0.00945
154.8,0.0225,-0.00945
154.901,0.0225,-0.0096
155.001,0.022,-0.0096
155.1,0.022,-0.0096
155.2,0.022,-0.00975
155.3,0.022,-0.00975
155.401,0.0225,-0.0087
155.5,0.022,-0.00975
155.601,0.022,-0.00885
155.701,0.022,-0.00885
155.801,0.022,-0.0087
155.9,0.0215,-0.0099
156,0.022,-0.01005
156.101,0.022,-0.009
156.2,0.0215,-0.01005
156.3,0.0215,-0.0102
156.4,0.0215,-0.01155
156.5,0.0215,-0.0117
156.6,0.0215,-0.0105
156.701,0.022,-0.00945
156.801,0.0215,-0.01065
156.9,0.0215,-0.01065
157,0.0215,-0.01065
157.1,0.0215,-0.0096
157.201,0.021,-0.0108
157.3,0.0215,-0.0108
157.4,0.0215,-0.0108
157.501,0.021,-0.0108
157.6,0.021,-0.01095
157.7,0.021,-0.01095
157.801,0.0215,-0.00975
157.9,0.021,-0.0111
158.001,0.021,-0.0111
158.101,0.021,-0.0111
158.2,0.021,-0.01245
158.3,0.021,-0.0114
158.401,0.021,-0.0114
158.5,0.021,-0.01125
158.601,0.0205,-0.01155
158.7,0.0205,-0.0114
158.801,0.0205,-0.01155
158.9,0.0205,-0.01155
159,0.0205,-0.0117
159.101,0.021,-0.01065
159.2,0.0205,-0.0117
159.3,0.0205,-0.012
159.401,0.0205,-0.0108
159.5,0.0205,-0.012
159.601,0.0205,-0.01095
159.701,0.0205,-0.01095
159.8,0.0205,-0.01215
159.9,0.02,-0.0135
160,0.02,-0.0123
160.099,0.02,-0.01365
160.201,0.0205,-0.01125
160.301,0.02,-0.01245
160.4,0.02,-0.0126
160.5,0.02,-0.0138
160.6,0.02,-0.0126
160.701,0.0205,-0.01155
160.8,0.02,-0.01275
160.901,0.0205,-0.0117
161.001,0.02,-0.01185
161.099,0.0195,-0.01425
161.201,0.02,-0.0129
161.3,0.02,-0.01305
161.4,0.0195,-0.0144
161.501,0.0195,-0.01305
161.6,0.0195,-0.0132
161.7,0.0195,-0.01455
161.8,0.0195,-0.01335
161.899,0.0195,-0.0147
162.001,0.02,-0.01605
162.1,0.019,-0.0147
162.2,0.0195,-0.0135
162.301,0.02,-0.01245
162.4,0.0195,-0.01485
162.499,0.019,-0.015
162.6,0.0195,-0.012
162.7,0.0195,-0.0138
162.799,0.019,-0.0153
162.901,0.0195,-0.01395
162.999,0.019,-0.01695
163.101,0.019,-0.0141
163.2,0.019,-0.01545
163.3,0.019,-0.01425
163.4,0.019,-0.01425
163.501,0.019,-0.0144
163.6,0.019,-0.0159
163.7,0.0185,-0.0159
163.801,0.019,-0.0147
163.901,0.019,-0.01485
164,0.019,-0.01485
164.1,0.019,-0.015
164.2,0.0185,-0.015
164.301,0.0185,-0.01515
164.4,0.0185,-0.0165
164.5,0.0185,-0.01515
164.601,0.0185,-0.0153
164.7,0.0185,-0.01545
164.801,0.0185,-0.01545
164.901,0.0185,-0.0156
165.001,0.0185,-0.01455
165.101,0.0185,-0.01455
165.201,0.0185,-0.01455
165.3,0.0185,-0.0159
165.4,0.0185,-0.01605
165.501,0.0185,-0.015
165.601,0.018,-0.0162
165.7,0.018,-0.01635
165.799,0.018,-0.0177
165.9,0.018,-0.01635
166.001,0.0185,-0.01545
166.1,0.018,-0.01665
166.2,0.018,-0.0165
166.301,0.0185,-0.0156
166.401,0.0185,-0.0156
166.5,0.018,-0.0168
166.6,0.018,-0.0168
166.7,0.018,-0.0168
166.801,0.0175,-0.01695
166.9,0.0175,-0.01815
167,0.0175,-0.01695
167.1,0.0175,-0.0171
167.201,0.0175,-0.0171
167.3,0.0175,-0.01725
167.401,0.0175,-0.0174
167.5,0.0175,-0.01755
167.6,0.0175,-0.0177
167.7,0.0175,-0.0177
167.801,0.018,-0.01665
167.901,0.018,-0.01665
168,0.0175,-0.01665
168.101,0.017,-0.0177
168.2,0.017,-0.01785
168.3,0.017,-0.01935
168.401,0.017,-0.018
168.5,0.017,-0.018
168.6,0.017,-0.01815
168.701,0.0175,-0.01695
168.8,0.017,-0.01815
168.899,0.017,-0.01965
169.001,0.0175,-0.01725
169.1,0.017,-0.01965
169.201,0.017,-0.01845
169.299,0.0165,-0.02175
169.4,0.0165,-0.01995
169.499,0.0165,-0.0201
169.601,0.0165,-0.01875
169.7,0.0165,-0.0189
169.8,0.0165,-0.0189
169.901,0.0165,-0.01905
170,0.0165,-0.01905
170.1,0.0165,-0.01905
170.201,0.0165,-0.0192
170.301,0.0165,-0.01815
170.4,0.0165,-0.01935
170.5,0.0165,-0.01935
170.6,0.0165,-0.0195
170.7,0.0165,-0.01965
170.8,0.016,-0.0213
170.901,0.0165,-0.0198
171.001,0.016,-0.01995
171.1,0.0165,-0.01995
171.2,0.016,-0.0201
171.301,0.0165,-0.0189
171.401,0.0165,-0.01905
171.499,0.016,-0.02175
171.601,0.016,-0.0204
171.701,0.016,-0.02055
171.8,0.016,-0.02055
171.901,0.016,-0.01935
172.001,0.016,-0.02085
172.1,0.016,-0.0207
172.201,0.016,-0.0195
172.301,0.016,-0.01965
172.401,0.016,-0.02085
172.5,0.016,-0.021
172.6,0.016,-0.02115
172.701,0.016,-0.01995
172.8,0.0155,-0.02265
172.901,0.016,-0.0201
173.001,0.0155,-0.0213
173.101,0.016,-0.02025
173.201,0.0155,-0.02025
173.301,0.0155,-0.02175
173.4,0.0155,-0.02175
173.5,0.0155,-0.0219
173.601,0.0155,-0.0207
173.7,0.0155,-0.02205
173.801,0.0155,-0.02085
173.899,0.015,-0.02385
174.001,0.0155,-0.0222
174.099,0.015,-0.02385
174.201,0.0155,-0.02235
174.3,0.015,-0.0222
174.4,0.015,-0.02235
174.5,0.015,-0.02235
174.601,0.015,-0.02235
174.7,0.0145,-0.024
174.8,0.015,-0.02235
174.9,0.016,-0.0189
175.001,0.015,-0.0222
175.1,0.015,-0.02235
175.201,0.0155,-0.01995
175.3,0.015,-0.0225
175.4,0.015,-0.02265
175.501,0.015,-0.02265
175.601,0.015,-0.0213
175.7,0.0145,-0.0228
175.8,0.0145,-0.02295
175.9,0.0145,-0.0231
176.001,0.0145,-0.0231
176.101,0.0145,-0.0231
176.2,0.014,-0.02475
176.301,0.0145,-0.0234
176.4,0.0145,-0.02325
176.5,0.0145,-0.0234
176.6,0.0145,-0.0234
176.7,0.0145,-0.02355
176.801,0.0145,-0.0222
176.9,0.0145,-0.0237
177,0.0145,-0.0237
177.1,0.0145,-0.02385
177.2,0.014,-0.02385
177.301,0.014,-0.02385
177.4,0.014,-0.024
177.5,0.014,-0.02415
177.6,0.0145,-0.02415
177.701,0.014,-0.02415
177.8,0.0135,-0.0258
177.9,0.014,-0.0243
177.999,0.0135,-0.02565
178.1,0.014,-0.02565
178.2,0.014,-0.0228
178.301,0.014,-0.024
178.4,0.0135,-0.0255
178.5,0.0135,-0.02535
178.6,0.0135,-0.02535
178.7,0.014,-0.024
178.8,0.014,-0.024
178.901,0.014,-0.024
179,0.014,-0.02385
179.1,0.014,-0.02385
179.201,0.014,-0.02385
179.3,0.014,-0.02385
179.4,0.0135,-0.02355
179.501,0.0135,-0.02355
179.6,0.0135,-0.0234
179.7,0.0135,-0.0234
179.8,0.014,-0.02325
179.901,0.0135,-0.02325
180,0.0135,-0.0231
180.101,0.0135,-0.0216
180.201,0.0135,-0.02145
180.301,0.0135,-0.0228
180.4,0.0135,-0.02265
180.501,0.0135,-0.0213
180.601,0.0135,-0.021
180.7,0.0135,-0.02235
180.801,0.0135,-0.02235
180.9,0.013,-0.0222
181.001,0.0135,-0.0207
181.101,0.0135,-0.0219
181.2,0.0125,-0.02325
181.301,0.013,-0.0216
181.4,0.0125,-0.0228
181.5,0.0125,-0.02265
181.6,0.0125,-0.0225
181.7,0.0125,-0.02235
181.8,0.013,-0.0207
181.901,0.013,-0.0192
182,0.013,-0.02055
182.1,0.0125,-0.02175
182.2,0.0125,-0.0216
182.301,0.013,-0.01995
182.401,0.0125,-0.0198
182.5,0.0125,-0.0213
182.6,0.0125,-0.0195
182.701,0.013,-0.01785
182.8,0.0125,-0.0192
182.901,0.0125,-0.01755
183.001,0.0125,-0.01875
183.1,0.0125,-0.0186
183.2,0.0125,-0.01845
183.3,0.0125,-0.01815
183.399,0.012,-0.01935
183.499,0.012,-0.0192
183.6,0.0125,-0.0174
183.701,0.0125,-0.0156
183.801,0.0125,-0.01665
183.9,0.0125,-0.0165
184,0.0125,-0.01605
184.1,0.012,-0.0159
184.2,0.0125,-0.01335
184.3,0.012,-0.01545
184.4,0.012,-0.01515
184.5,0.012,-0.01635
184.6,0.012,-0.0165
184.7,0.0115,-0.0162
184.8,0.0115,-0.01575
184.9,0.012,-0.0141
185,0.012,-0.01125
185.101,0.012,-0.0132
185.201,0.012,-0.0129
185.3,0.012,-0.0126
185.4,0.012,-0.01215
185.501,0.012,-0.0126
185.6,0.012,-0.01305
185.701,0.012,-0.01095
185.8,0.0115,-0.01185
185.9,0.0115,-0.0114
186,0.011,-0.01245
186.1,0.011,-0.012
186.2,0.0115,-0.0102
186.3,0.0115,-0.0099
186.399,0.011,-0.0108
186.501,0.0115,-0.0078
186.6,0.011,-0.01035
186.7,0.011,-0.01005
186.8,0.011,-0.0096
186.9,0.012,-0.0054
187,0.0115,-0.0075
187.101,0.0115,-0.00585
187.2,0.011,-0.00825
187.3,0.0115,-0.0066
187.4,0.0105,-0.0078
187.501,0.011,-0.00645
187.6,0.011,-0.0081
187.7,0.011,-0.0063
187.801,0.011,-0.00555
187.901,0.011,-0.0051
188,0.011,-0.00465
188.1,0.011,-0.00435
188.2,0.011,-0.00405
188.301,0.011,-0.00255
188.4,0.011,-0.0036
188.5,0.011,-0.0033
188.599,0.0105,-0.00435
188.701,0.011,-0.0015
188.801,0.011,-0.0027
188.9,0.011,-0.0024
189.001,0.011,-0.00195
189.101,0.011,-0.00135
189.2,0.0105,-0.00225
189.3,0.0105,-0.00045
189.401,0.011,0
189.501,0.0105,0.0003
189.6,0.01,-0.0006
189.701,0.0105,0.0012
189.8,0.0105,0.00165
189.901,0.0105,0.00315
190,0.0105,0.0021
190.101,0.0105,0.00255
190.2,0.0105,0.00315
190.301,0.0105,0.00495
190.401,0.0105,0.0054
190.5,0.0105,0.0045
190.601,0.0105,0.0063
190.7,0.0105,0.0054
190.8,0.0105,0.006
190.901,0.0105,0.00795
191.001,0.0105,0.009
191.1,0.01,0.0087
191.201,0.01,0.00975
191.301,0.01,0.01095
191.4,0.01,0.0114
191.501,0.01,0.01395
191.6,0.01,0.01395
191.7,0.01,0.0156
191.8,0.0095,0.01725
191.901,0.01,0.01935
192,0.01,0.0204
192.1,0.01,0.02145
192.199,0.0095,0.02115
192.301,0.01,0.0234
192.4,0.0095,0.0228
192.5,0.01,0.0231
192.601,0.01,0.02325
192.699,0.009,0.02295
192.801,0.0095,0.02475
192.901,0.01,0.02505
193.001,0.0095,0.02445
193.1,0.0095,0.0246
193.2,0.0095,0.0252
193.301,0.009,0.0255
193.401,0.0095,0.027
193.5,0.009,0.02625
193.601,0.009,0.0264
