Zeit t / s,Spannung U_A1 / V,Spannung U_B1 / V
102.001,0.04065,-0.0559
102.1,0.0408,-0.05795
102.201,0.0408,-0.05595
102.3,0.0408,-0.05575
102.401,0.03675,-0.0585
102.501,0.04095,-0.0559
102.6,0.0408,-0.056
102.7,0.0408,-0.05555
102.801,0.03675,-0.0586
102.9,0.0411,-0.05565
103.001,0.03675,-0.0589
103.101,0.04095,-0.05535
103.201,0.03705,-0.0588
103.3,0.0411,-0.05555
103.4,0.04125,-0.0555
103.5,0.04095,-0.0557
103.601,0.0411,-0.05535
103.701,0.04125,-0.056
103.8,0.04125,-0.05555
103.9,0.04125,-0.0555
104,0.0414,-0.05525
104.1,0.04125,-0.05545
104.201,0.0375,-0.0595
104.3,0.0414,-0.0557
104.4,0.0414,-0.0554
104.5,0.04155,-0.0557
104.601,0.03795,-0.0599
104.701,0.0378,-0.06025
104.8,0.0414,-0.05505
104.9,0.0414,-0.0557
105.001,0.03795,-0.05995
105.1,0.04155,-0.05565
105.2,0.0414,-0.0551
105.3,0.04125,-0.0473
105.4,0.04155,-0.05485
105.501,0.0414,-0.05475
105.6,0.0417,-0.0546
105.7,0.0417,-0.05525
105.8,0.04155,-0.0545
105.899,0.04095,-0.0459
106,0.0408,-0.046
106.1,0.0417,-0.05445
106.2,0.0417,-0.05415
106.301,0.0387,-0.0597
106.401,0.0414,-0.0538
106.5,0.0414,-0.05375
106.601,0.0414,-0.0542
106.7,0.0402,-0.04515
106.8,0.0411,-0.05405
106.9,0.0411,-0.0604
107.001,0.039,-0.05965
107.101,0.0408,-0.05385
107.2,0.0408,-0.05335
107.3,0.04065,-0.053
107.401,0.0393,-0.0603
107.501,0.0393,-0.06005
107.6,0.04035,-0.053
107.701,0.03975,-0.0601
107.801,0.0402,-0.05245
107.9,0.04005,-0.0531
108.001,0.04005,-0.05225
108.1,0.0399,-0.05215
108.2,0.0396,-0.0527
108.3,0.0396,-0.0521
108.4,0.03945,-0.0514
108.5,0.03945,-0.0515
108.601,0.03945,-0.05125
108.7,0.0402,-0.03945
108.8,0.0393,-0.0507
108.9,0.03915,-0.05035
109,0.03915,-0.05025
109.101,0.039,-0.0505
109.201,0.03885,-0.05005
109.3,0.03885,-0.04955
109.4,0.03885,-0.0489
109.501,0.0387,-0.04905
109.6,0.03885,-0.0484
109.699,0.03945,-0.0359
109.8,0.03855,-0.04785
109.9,0.03855,-0.0483
110,0.03855,-0.04775
110.099,0.03855,-0.03465
110.2,0.0384,-0.0478
110.301,0.0387,-0.04695
110.4,0.0381,-0.03385
110.5,0.0381,-0.0328
110.6,0.03855,-0.0465
110.701,0.03885,-0.04605
110.8,0.03885,-0.0455
110.9,0.039,-0.0452
111.001,0.0384,-0.0566
111.101,0.03825,-0.05615
111.2,0.03915,-0.04425
111.3,0.039,-0.04405
111.4,0.0393,-0.04365
111.5,0.0393,-0.06425
111.6,0.03915,-0.04305
111.7,0.0393,-0.04305
111.801,0.03885,-0.04325
111.9,0.03855,-0.04325
112,0.03885,-0.04245
112.1,0.0369,-0.0289
112.2,0.0369,-0.0291
112.3,0.0369,-0.02845
112.4,0.03795,-0.0415
112.5,0.0366,-0.029
112.601,0.0375,-0.04045
112.7,0.03645,-0.0278
112.801,0.0369,-0.04065
112.9,0.03615,-0.02805
113,0.0369,-0.0397
113.1,0.03675,-0.03955
113.201,0.0375,-0.0634
113.3,0.0366,-0.03905
113.401,0.03765,-0.05225
113.5,0.0363,-0.0391
113.6,0.03645,-0.0387
113.7,0.0363,-0.0389
113.801,0.0363,-0.0381
113.9,0.0363,-0.03785
114.001,0.03615,-0.0377
114.1,0.036,-0.0378
114.201,0.0378,-0.0508
114.301,0.0378,-0.0504
114.4,0.0357,-0.0375
114.5,0.0357,-0.03745
114.6,0.0339,-0.02485
114.7,0.03405,-0.0242
114.8,0.03555,-0.03675
114.9,0.0354,-0.0365
115.001,0.0366,-0.04905
115.101,0.03615,-0.04915
115.201,0.03615,-0.04875
115.301,0.03585,-0.04875
115.4,0.03495,-0.0358
115.501,0.0351,-0.0355
115.6,0.0348,-0.0353
115.7,0.033,-0.0236
115.8,0.0348,-0.03575
115.901,0.0345,-0.03525
116,0.03435,-0.0348
116.101,0.0342,-0.03475
116.2,0.0339,-0.0348
116.301,0.03405,-0.03475
116.4,0.0339,-0.03455
116.5,0.0336,-0.0347
116.6,0.03375,-0.0348
116.701,0.0333,-0.0347
116.8,0.03315,-0.0343
116.901,0.03345,-0.03435
117.001,0.03285,-0.0349
117.101,0.03315,-0.0341
117.2,0.03285,-0.0343
117.301,0.0327,-0.03415
117.4,0.03285,-0.0344
117.5,0.0327,-0.0339
117.6,0.033,-0.03395
117.7,0.03255,-0.03395
117.801,0.0339,-0.04625
117.9,0.0324,-0.0337
118,0.0327,-0.03355
118.1,0.0327,-0.03405
118.201,0.03375,-0.04535
118.3,0.0324,-0.03355
118.4,0.03225,-0.03415
118.501,0.03225,-0.03355
118.601,0.0315,-0.0333
118.701,0.0333,-0.046
118.801,0.0315,-0.03325
118.9,,-0.02345
119.001,0.03055,-0.0338
119.1,0.0304,-0.03345
119.2,0.0305,-0.03385
119.301,0.03215,-0.04575
119.4,0.0301,-0.03405
119.5,0.0301,-0.0338
119.6,0.02975,-0.03405
119.701,0.0318,-0.046
119.801,0.0297,-0.03375
119.9,0.02965,-0.0345
120.001,0.03145,-0.04595
120.101,0.0312,-0.04575
120.2,0.0294,-0.035
120.301,0.03145,-0.0458
120.4,0.0293,-0.03455
120.502,0.0314,-0.04605
120.6,0.0293,-0.03465
120.701,0.031,-0.04625
120.8,0.02895,-0.03515
120.9,0.02905,-0.0354
121.001,0.0289,-0.0352
121.101,0.0288,-0.0355
121.2,0.0289,-0.03615
121.3,0.0287,-0.03585
121.401,0.03055,-0.0471
121.5,0.02855,-0.03625
121.601,0.0302,-0.04735
121.7,0.02845,-0.0365
121.801,0.0304,-0.04765
121.9,0.0284,-0.0375
122.001,0.02985,-0.0488
122.101,0.0298,-0.06055
122.201,0.02935,-0.04895
122.3,0.0281,-0.0375
122.401,0.02905,-0.0494
122.5,0.028,-0.03885
122.599,0.0275,-0.03015
122.701,0.0285,-0.0504
122.799,0.0274,-0.03045
122.9,0.02785,-0.03945
123,0.0277,-0.03985
123.1,0.02765,-0.04035
123.201,0.02765,-0.0403
123.3,0.02715,-0.03255
123.401,0.0275,-0.04125
123.499,0.02705,-0.0333
123.6,0.027,-0.03365
123.7,0.02735,-0.0423
123.801,0.02785,-0.0531
123.9,0.0272,-0.0438
124,0.02715,-0.0434
124.1,0.02715,-0.0442
124.2,0.02715,-0.04435
124.3,0.027,-0.0451
124.401,0.027,-0.04495
124.5,0.02695,-0.0459
124.601,0.0269,-0.0455
124.7,0.02645,-0.03885
124.8,0.02675,-0.04685
124.9,0.0267,-0.0465
125,0.02665,-0.04745
125.101,0.0266,-0.0473
125.2,0.0262,-0.0413
125.3,0.0265,-0.0483
125.4,0.0264,-0.04825
125.5,0.0264,-0.04885
125.601,0.02675,-0.05825
125.7,0.02625,-0.04975
125.801,0.02665,-0.05925
125.901,0.02655,-0.06
126,0.0261,-0.0509
126.1,0.0257,-0.0465
126.2,0.02565,-0.0471
126.301,0.02595,-0.05185
126.4,0.02585,-0.0525
126.501,0.0258,-0.05315
126.6,0.02575,-0.05325
126.701,0.02615,-0.06185
126.8,0.0257,-0.0542
126.9,0.02565,-0.05485
127,0.0256,-0.06315
127.1,0.02555,-0.056
127.201,0.0255,-0.05625
127.3,0.0251,-0.0543
127.4,0.02545,-0.0575
127.5,0.0254,-0.058
127.6,0.0253,-0.0587
127.701,0.02565,-0.0669
127.8,0.02525,-0.05985
127.9,0.0252,-0.0607
128,0.02515,-0.061
128.101,0.0254,-0.06925
128.201,0.02505,-0.06245
128.3,0.025,-0.06305
128.4,0.02495,-0.0638
128.5,0.0249,-0.06445
128.6,0.02485,-0.0651
128.701,0.0248,-0.0659
128.8,0.02475,-0.0665
128.901,0.0247,-0.06715
129,0.02455,-0.0676
129.1,0.0241,-0.0679
129.201,0.0245,-0.06905
129.3,0.02445,-0.0698
129.4,0.0239,-0.07105
129.501,0.02435,-0.07155
129.6,0.0243,-0.07295
129.701,0.0246,-0.0779
129.8,0.02415,-0.0748
129.9,0.02415,-0.07575
130,0.02365,-0.0781
130.1,0.02365,-0.0791
130.2,0.024,-0.07845
130.301,0.02395,-0.0793
130.4,0.02385,-0.0801
130.501,0.02385,-0.0808
130.6,0.0234,-0.0837
130.7,0.0238,-0.0825
130.8,0.02375,-0.08345
130.9,0.02365,-0.0844
131.001,0.024,-0.08705
131.101,0.0239,-0.0878
131.2,0.02355,-0.087
131.3,0.02295,-0.09075
131.4,0.0234,-0.08895
131.501,0.02375,-0.09085
131.6,0.0233,-0.0909
131.701,0.02365,-0.0924
131.801,0.02315,-0.09285
131.901,0.0231,-0.09385
132.001,0.023,-0.09455
132.1,0.02245,-0.09945
132.2,0.0224,
132.299,0.02205,-0.1068
132.4,0.02275,-0.0984
132.501,0.0227,-0.09945
132.6,0.02265,-0.10065
132.701,0.0226,-0.10155
132.8,0.0226,-0.10275
132.901,0.0225,-0.10365
133,0.022,-0.10905
133.1,0.0225,-0.10575
133.201,0.02245,-0.10665
133.301,0.0224,-0.10755
133.4,0.02235,-0.1086
133.5,0.0223,-0.11115
133.6,0.02165,-0.1155
133.7,0.02155,-0.11655
133.8,0.02215,-0.11295
133.9,0.0221,-0.11235
134,0.02205,-0.1152
134.1,0.022,-0.11625
134.201,0.02195,-0.11715
134.3,0.02195,-0.11835
134.4,0.02185,-0.11925
134.5,0.0218,-0.1206
134.6,0.0218,-0.1218
134.701,0.0222,-0.1203
134.801,0.02215,-0.1215
134.901,0.02215,-0.12255
135.001,0.02155,-0.12615
135.1,0.02145,-0.12735
135.2,0.0214,-0.12855
135.3,0.02135,-0.1296
135.4,0.02135,-0.1308
135.5,0.0213,-0.13215
135.6,0.0212,-0.13305
135.7,0.02115,-0.13455
135.8,0.0211,-0.1356
135.901,0.02105,-0.13665
136,0.02065,-0.1446
136.1,0.02095,-0.1392
136.201,0.0214,-0.13695
136.3,0.02085,-0.14175
136.4,0.0208,-0.14295
136.501,0.02115,-0.14055
136.6,0.02065,-0.14565
136.7,0.0206,-0.14685
136.801,0.02105,-0.14385
136.9,0.02055,-0.14955
137,0.0205,-0.15075
137.101,0.02095,-0.14775
137.201,0.0204,-0.15345
137.301,0.02035,-0.1548
137.4,0.02025,-0.15585
137.5,0.0202,-0.1575
137.599,0.0199,-0.1668
137.7,0.02015,-0.1599
137.8,0.0201,-0.1614
137.9,0.02005,-0.16275
138.001,0.02,-0.16365
138.1,0.01965,-0.174
138.2,0.01985,-0.1665
138.3,0.01985,-0.16785
138.4,0.02045,-0.1638
138.5,0.01975,-0.17055
138.601,0.0197,-0.17175
138.7,0.0197,-0.17295
138.8,0.01965,-0.1743
138.901,0.02025,-0.1704
139.001,0.01955,-0.177
139.1,0.01955,-0.1785
139.201,0.0195,-0.17985
139.301,0.02005,-0.17565
139.4,0.01945,-0.1827
139.5,0.01935,-0.18375
139.601,0.01985,-0.1794
139.7,0.01935,-0.18645
139.801,0.01925,-0.1878
139.9,0.01925,-0.1896
140,0.0197,-0.18495
140.1,0.01915,-0.192
140.2,0.01915,-0.19335
140.3,0.0191,-0.195
140.401,0.01945,-0.19005
140.501,0.01905,-0.19755
140.601,0.019,-0.19935
140.7,0.01895,-0.2004
140.8,0.0189,-0.20205
140.9,0.0189,-0.2037
141.001,0.01925,-0.19875
141.101,0.01925,-0.20025
141.2,0.01875,-0.20775
141.301,0.0187,-0.20895
141.4,0.0187,-0.2109
141.5,0.01865,-0.2124
141.601,0.01865,-0.21345
141.7,0.0183,-0.22575
141.8,0.01855,-0.2169
141.9,0.0185,-0.2181
142.001,0.01885,-0.21255
142.1,0.0185,-0.22125
142.2,0.01805,-0.23355
142.3,0.01835,-0.2241
142.401,0.01875,-0.21885
142.501,0.0187,-0.2202
142.6,0.0179,-0.23985
142.7,0.0182,-0.2301
142.8,0.01815,-0.2313
142.9,0.01815,-0.2331
143,0.0181,-0.23505
143.101,0.0184,-0.22935
143.2,0.018,-0.2379
143.301,0.01835,-0.23205
143.4,0.018,-0.2406
143.5,0.01795,-0.2424
143.601,0.01825,-0.23655
143.701,0.01825,-0.2379
143.802,0.01865,-0.2358
143.901,0.01785,-0.24855
144,0.0177,-0.25005
144.1,0.0173,-0.26325
144.2,0.0177,-0.2532
144.3,0.0177,-0.25485
144.401,0.0179,-0.24885
144.501,0.0176,-0.25815
144.6,0.0176,-0.25995
144.7,0.0175,-0.26115
144.801,0.01785,-0.25515
144.9,0.01745,-0.2646
145.001,0.0178,-0.2586
145.1,0.0174,-0.2676
145.2,0.01685,-0.28065
145.3,0.0169,-0.2826
145.4,0.0168,-0.2841
145.5,0.01725,-0.2739
145.6,0.01805,-0.26385
145.7,0.01715,-0.27765
145.8,0.0171,-0.2787
145.901,0.01745,-0.273
146,0.0171,-0.28245
146.1,0.0171,-0.2841
146.201,0.01735,-0.2778
146.301,0.0173,-0.27945
146.4,0.01695,-0.28875
146.501,0.0173,-0.2829
146.601,0.01725,-0.2847
146.701,0.0172,-0.28635
146.8,0.01685,-0.2955
146.901,0.0171,-0.2895
147,0.0167,-0.29895
147.1,0.01675,
147.199,0.01625,-0.312
147.301,0.017,-0.296
147.4,0.01665,-0.3055
147.501,0.01695,-0.299
147.601,0.0169,-0.301
147.7,0.0166,-0.3105
147.799,0.016,-0.324
147.9,0.016,-0.3255
148,0.01645,-0.3155
148.101,0.0167,-0.31
148.2,0.0163,-0.3195
148.301,0.01635,-0.321
148.4,0.0163,-0.323
148.5,0.01575,-0.336
148.6,0.0158,-0.338
148.7,0.0162,-0.328
148.8,0.0162,-0.33
148.9,0.0157,-0.3435
149.001,0.0164,-0.326
149.1,0.0161,-0.3355
149.2,0.01605,-0.3375
149.301,0.01605,-0.339
149.4,0.01595,-0.341
149.501,0.01625,-0.335
149.601,0.0162,-0.337
149.701,0.01585,-0.347
149.8,0.0153,-0.36
149.9,0.0153,-0.3625
150,0.01575,-0.3525
150.1,0.0158,-0.354
150.201,0.0157,-0.3565
150.3,0.0157,-0.3585
150.4,0.01565,-0.3595
150.5,0.0156,-0.3625
150.601,0.0159,-0.3565
150.7,0.01555,-0.366
150.801,0.0158,-0.36
150.9,0.0155,-0.37
151,0.01545,-0.372
151.101,0.01575,-0.3655
151.2,0.0154,-0.376
151.3,0.0154,-0.3775
151.4,0.01535,-0.3795
151.5,0.0153,-0.3815
151.601,0.01555,-0.376
151.701,0.0152,-0.3855
151.8,0.0152,-0.3875
151.9,0.0152,-0.39
152,0.01515,-0.392
152.101,0.01545,-0.386
152.2,0.0151,-0.396
152.301,0.01535,-0.39
152.401,0.01505,-0.3995
152.5,0.015,-0.402
152.6,0.015,-0.404
152.7,0.01425,-0.4185
152.8,0.0149,-0.4085
152.9,0.01485,-0.41
153,0.0148,-0.412
153.101,0.01505,-0.406
153.201,0.0148,-0.4165
153.301,0.01505,-0.4105
153.401,0.01475,-0.4205
153.5,0.0147,-0.423
153.6,0.01465,-0.425
153.701,0.0149,-0.4185
153.8,0.0146,-0.429
153.901,0.01485,-0.4235
154.001,0.01455,-0.434
154.101,0.01445,-0.436
154.2,0.01445,-0.438
154.301,0.01445,-0.44
154.401,0.01435,-0.4425
154.5,0.0144,-0.445
154.6,0.01435,-0.4475
154.7,0.01435,-0.4495
154.801,0.01435,-0.4515
154.9,0.0135,-0.466
155,0.01425,-0.456
155.1,0.0142,-0.458
155.2,0.01415,-0.46
155.3,0.01415,-0.4625
155.401,0.0141,-0.465
155.5,0.01415,-0.467
155.601,0.01405,-0.4695
155.7,0.01405,-0.4715
155.8,0.01405,-0.474
155.9,0.01395,-0.476
156.001,0.01395,-0.478
156.1,0.0139,-0.481
156.2,0.01385,-0.483
156.3,0.01385,-0.485
156.401,0.01385,-0.4875
156.5,0.0138,-0.49
156.6,0.01375,-0.4925
156.7,0.01375,-0.4945
156.801,0.01405,-0.489
156.901,0.0137,-0.4995
157,0.0137,-0.5015
157.1,0.01365,-0.504
157.201,0.014,-0.498
157.301,0.0136,-0.5085
157.4,0.0129,-0.523
157.5,0.01365,-0.5135
157.601,0.01355,-0.5155
157.701,0.01355,-0.518
157.8,0.01355,-0.52
157.901,0.01375,-0.515
158,0.01345,-0.525
158.101,0.01375,-0.5195
158.201,0.01375,-0.522
158.3,0.0134,-0.5315
158.401,0.01375,-0.5265
158.501,0.01335,-0.5365
158.6,0.0133,-0.539
158.7,0.0133,-0.541
158.8,0.0133,-0.5435
158.901,0.0136,-0.5385
159.001,0.0136,-0.541
159.1,0.0133,-0.5505
159.201,0.01325,-0.5525
159.301,0.01325,-0.555
159.4,0.0132,-0.557
159.5,0.0132,-0.5595
159.601,0.0135,-0.5555
159.7,0.01315,-0.5645
159.801,0.0135,-0.5605
159.901,0.01305,-0.5695
160,0.01265,-0.5815
160.1,0.0127,-0.5845
160.2,0.013,-0.5765
160.3,0.01295,-0.579
160.4,0.01295,-0.581
160.501,0.0129,-0.584
160.6,0.0125,-0.596
160.701,0.0129,-0.589
160.8,0.0129,-0.5915
160.901,0.01285,-0.594
161,0.0128,-0.5965
161.1,0.01275,-0.599
161.2,0.01275,-0.6015
161.301,0.0134,-0.599
161.4,0.01275,-0.6065
161.5,0.01275,-0.6095
161.6,0.0127,-0.612
161.701,0.01335,-0.6095
161.801,0.0127,-0.617
161.9,0.01275,-0.62
162,0.0127,-0.6225
162.101,0.01265,-0.6245
162.2,0.0127,-0.6275
162.3,0.0127,-0.63
162.401,0.01315,-0.628
162.501,0.0132,-0.631
162.601,0.0127,-0.6375
162.7,0.01265,-0.6405
162.801,0.01265,-0.643
162.9,0.01265,-0.6455
163,0.01265,-0.6485
163.1,0.0136,-0.6485
163.201,0.01325,-0.6505
163.301,0.01265,-0.657
163.4,0.0122,-0.6655
163.5,0.0126,-0.6625
163.601,0.01315,-0.6625
163.703,0.01355,-0.667
163.8,0.01265,-0.6715
163.901,0.0127,-0.674
164,0.01205,-0.682
164.1,0.012,-0.6855
164.2,0.0127,-0.6825
164.301,0.01315,-0.6835
164.401,0.0126,-0.6885
164.5,0.01195,-0.6965
164.6,0.01195,-0.699
164.701,0.01265,-0.6975
164.8,0.0126,-0.7005
164.9,0.0126,-0.7035
165,0.0125,-0.7065
165.1,0.0125,-0.709
165.2,0.0125,-0.7125
165.301,0.01295,-0.715
165.401,0.01245,-0.7185
165.5,0.012,-0.7255
165.6,0.0125,-0.7245
165.701,0.0125,-0.728
165.8,0.0125,-0.731
165.9,0.0125,-0.7345
166,0.01255,-0.7375
166.1,0.01255,-0.7405
166.201,0.01285,-0.745
166.3,0.01255,-0.747
166.401,0.01285,-0.7515
166.5,0.01255,-0.7535
166.6,0.0125,-0.757
166.7,0.0125,-0.7605
166.801,0.01275,-0.7655
166.9,0.01245,-0.767
167,0.0124,-0.77
167.101,0.0124,-0.7735
167.201,0.0124,-0.777
167.301,0.0123,-0.7805
167.4,0.01235,-0.7835
167.5,0.0123,-0.7875
167.601,0.01255,-0.794
167.701,0.01225,-0.794
167.801,0.01225,-0.798
167.9,0.01225,-0.801
168,0.0122,-0.805
168.101,0.0122,-0.8085
168.2,0.01175,-0.8125
168.3,0.01175,-0.816
168.4,0.0122,-0.819
168.501,0.01255,-0.8285
168.6,0.0122,-0.832
168.701,0.01255,-0.8365
168.801,0.0122,-0.8345
168.901,0.0121,-0.838
169.001,0.01215,-0.8415
169.1,0.0118,-0.8445
169.2,0.01175,-0.848
169.3,0.0118,-0.8515
169.4,0.01175,-0.855
169.5,0.01205,-0.8605
169.6,0.01205,-0.864
169.7,0.012,-0.8675
169.801,0.012,-0.871
169.9,0.012,-0.875
170,0.01195,-0.8785
170.101,0.01195,-0.8825
170.2,0.0116,-0.8845
170.3,0.01195,-0.89
170.399,0.0116,-0.8915
170.501,0.0119,-0.898
170.6,0.01185,-0.9015
170.701,0.01235,-0.9135
170.799,0.0115,-0.908
170.9,0.0118,-0.914
171,0.01175,-0.9185
171.101,0.0122,-0.93
171.201,0.0122,-0.9345
171.3,0.01175,-0.93
171.4,0.0117,-0.934
171.5,0.0113,-0.9345
171.601,0.01165,-0.942
171.7,0.01165,-0.946
171.801,0.01205,-0.9575
171.9,0.0116,-0.954
172,0.0116,-0.958
172.101,0.01155,-0.9615
172.2,0.01155,-0.9655
172.3,0.01155,-0.9695
172.4,0.01155,-0.9735
172.501,0.01205,-0.9855
172.6,0.01145,-0.9815
172.7,0.0115,-0.986
172.8,0.0115,-0.99
172.9,0.0111,-0.99
173,0.01145,-0.998
173.101,0.01205,
173.2,0.0114,-1.005
173.3,0.0114,-1.008
173.4,0.01135,-1.011
173.5,0.011,-1.011
173.6,0.0113,-1.02
173.7,0.01125,-1.0245
173.801,0.01185,-1.0365
173.9,0.01125,-1.041
174,0.0109,-1.032
174.1,0.0112,-1.041
174.201,0.01165,-1.053
174.3,0.0112,-1.05
174.4,0.0112,-1.053
174.501,0.0116,-1.0665
174.601,0.0111,-1.062
174.7,0.0111,-1.0665
174.8,0.0111,-1.0695
174.9,0.0107,-1.0695
175,0.01105,-1.0785
175.101,0.0115,-1.092
175.2,0.011,-1.0875
175.301,0.01145,-1.101
175.4,0.01095,-1.0965
175.5,0.01095,-1.101
175.601,0.01095,-1.1055
175.7,0.0109,-1.1175
175.801,0.01085,-1.1145
175.9,0.01085,-1.1175
176.001,0.0115,-1.1295
176.101,0.0108,-1.1265
176.2,0.0108,-1.1295
176.301,0.0112,-1.1445
176.4,0.01035,-1.134
176.5,0.01035,-1.1385
176.6,0.01035,-1.143
176.7,0.01065,-1.1535
176.8,0.01065,-1.158
176.901,0.0111,-1.17
177.001,0.0106,-1.167
177.1,0.0102,-1.1655
177.2,0.01055,-1.176
177.3,0.01055,-1.1805
177.401,0.01095,-1.194
177.501,0.0109,-1.1985
177.6,0.0104,-1.194
177.699,0.01005,-1.194
177.799,0.01005,-1.1985
177.9,0.01,-1.203
178,0.0103,-1.212
178.1,0.0103,-1.2165
178.2,0.01025,-1.2225
178.301,0.0102,-1.227
178.4,0.0102,-1.2315
178.501,0.0107,-1.2435
178.601,0.01065,-1.248
178.7,0.0101,-1.245
178.801,0.01005,-1.2495
178.899,0.0097,-1.251
179,0.01005,-1.2585
179.1,0.01,-1.263
179.2,0.01,-1.2675
179.3,0.00995,-1.272
179.401,0.01055,-1.2855
179.501,0.0099,-1.281
179.601,0.0099,-1.287
179.701,0.00985,-1.2915
179.8,0.00985,-1.296
179.9,0.00985,-1.302
180,0.0098,-1.3065
180.101,0.0102,-1.3185
180.201,0.0102,-1.323
180.299,0.00935,-1.32
180.401,0.00965,-1.326
180.5,0.00965,-1.3305
180.6,0.00965,-1.335
180.7,0.0096,-1.3395
180.801,0.0096,-1.3455
180.9,0.00955,-1.35
181,0.00955,-1.3545
181.101,0.00985,-1.3665
181.2,0.00945,-1.3575
181.3,0.00945,-1.365
181.401,0.00975,-1.377
181.5,0.0094,-1.3755
181.601,0.00935,-1.38
181.701,0.0093,-1.3845
181.8,0.0089,-1.389
181.9,0.00925,-1.392
182,0.0092,-1.3875
182.101,0.0092,-1.3935
182.2,0.0087,-1.398
182.301,0.0091,-1.4025
182.4,0.0091,-1.4085
182.501,0.00905,-1.413
182.6,0.0086,-1.419
182.7,0.009,-1.4235
182.8,0.00895,-1.4295
182.9,0.0089,-1.434
183.001,0.0093,-1.443
183.1,0.00885,-1.4445
183.201,0.0092,-1.4535
183.301,0.00915,-1.4595
183.4,0.00875,-1.461
183.499,0.00825,-1.467
183.6,0.0087,-1.4715
183.7,0.0087,-1.4775
183.801,0.00905,-1.4865
183.9,0.0086,-1.488
184.001,0.009,-1.497
184.1,0.00855,-1.5
184.201,0.0089,-1.5075
184.301,0.00855,-1.5105
184.4,0.0085,-1.5165
184.5,0.00805,-1.524
184.6,0.008,-1.5285
184.701,0.00845,-1.533
184.8,0.0084,-1.539
184.901,0.0087,-1.5465
185.001,0.00875,-1.5525
185.1,0.00835,-1.5555
185.201,0.0083,-1.5615
185.3,0.00775,-1.569
185.4,0.0083,-1.5735
185.501,0.00825,-1.578
185.601,0.00815,-1.584
185.7,0.00815,-1.59
185.8,0.00815,-1.596
185.9,0.00815,-1.602
186,0.00745,-1.611
186.1,0.008,-1.614
186.201,0.0084,-1.62
186.301,0.00835,-1.626
186.4,0.0079,-1.632
186.5,0.00785,-1.638
186.599,0.0073,-1.647
186.703,0.00935,-1.6635
186.8,0.0078,-1.656
186.901,0.00815,-1.662
187,0.00765,-1.668
187.1,0.00765,-1.674
187.2,0.00765,-1.68
187.301,0.0076,-1.686
187.399,0.00705,-1.6965
187.499,0.007,-1.7025
187.6,0.00755,-1.7055
187.7,0.0075,-1.7115
187.801,0.0079,-1.7175
187.901,0.0079,-1.7235
188,0.0068,-1.734
188.1,0.00735,-1.737
188.2,0.00735,-1.743
188.301,0.00735,-1.749
188.4,0.00725,-1.7565
188.5,0.0073,-1.7625
188.6,0.00725,-1.7685
188.7,0.0072,-1.776
188.8,0.00725,-1.782
188.901,0.00725,-1.7895
189,0.0066,-1.8
189.1,0.0065,-1.809
189.201,0.0076,-1.8105
189.3,0.00645,-1.8225
189.4,0.0071,-1.8225
189.5,0.00705,-1.8285
189.601,0.0075,-1.8345
189.7,0.00705,-1.8435
189.801,0.00745,-1.848
189.9,0.00695,-1.857
190,0.00695,-1.863
190.101,0.0074,-1.869
190.2,0.0069,-1.878
190.3,0.00685,-1.884
190.4,0.00685,-1.8915
190.5,0.00685,-1.8975
190.601,0.00725,-1.9035
190.7,0.00675,-1.9125
190.8,0.00675,-1.92
190.901,0.0072,-1.9245
191.001,0.0072,-1.932
191.1,0.0067,-1.941
191.2,0.00665,-1.9485
191.301,0.0066,-1.956
191.4,0.0059,-1.968
191.5,0.0066,-1.9695
191.6,0.0065,-1.977
191.7,0.00645,-1.9845
191.8,0.00645,-1.992
191.9,0.0058,-2.0055
192.001,0.0064,-2.007
192.1,0.0063,-2.0145
192.201,0.00695,-2.019
192.3,0.0062,-2.0295
192.4,0.0062,-2.037
192.5,0.0062,-2.0445
192.6,0.00615,-2.052
192.7,0.00615,-2.0595
192.801,0.0067,-2.0655
192.901,0.0061,-2.076
193,0.00605,-2.0835
193.101,0.0066,-2.0895
193.201,0.00595,-2.1
193.3,0.00595,-2.1075
193.4,0.006,-2.115
193.501,0.0065,-2.1195
193.601,0.0059,-2.13
193.701,0.00585,-2.139
193.8,0.00535,-2.1525
193.9,0.00585,-2.1555
194.001,0.0058,-2.163
194.1,0.0058,-2.172
194.201,0.00575,-2.1795
194.3,0.00535,-2.1945
194.4,0.0057,-2.196
194.501,0.00625,-2.2005
194.599,0.00525,-2.2185
194.7,0.0057,-2.2215
194.799,0.0052,-2.2365
194.9,0.0056,-2.2395
195.001,0.00615,-2.2455
195.1,0.0056,-2.2545
195.2,0.00555,-2.268
195.301,0.0055,-2.277
195.4,0.005,-2.2935
195.5,0.00545,-2.2965
195.601,0.00595,-2.3025
195.7,0.00545,-2.3145
195.8,0.0054,-2.325
195.899,0.00495,-2.3415
196.001,0.0059,-2.34
196.101,0.00585,-2.349
196.201,0.0053,-2.3625
196.3,0.0053,-2.3745
196.401,0.00575,-2.3835
196.501,0.0057,-2.394
196.601,0.00575,-2.403
196.7,0.0052,-2.415
196.8,0.0052,-2.4255
196.9,0.0052,-2.4345
197,0.00515,-2.4435
197.101,0.0056,-2.4495
197.2,0.00505,-2.4645
197.301,0.00505,-2.4735
197.4,0.0051,-2.484
197.501,0.00505,-2.4945
197.601,0.00495,-2.505
197.7,0.00495,-2.5155
197.8,0.005,-2.5245
197.9,0.0045,-2.541
198,0.0049,-2.544
